,Track_ID,Track_Name,Artist_Name,Artist_ID,Artist_followers,Artist_genres,Artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Unnamed: 0,Position_two_wks,Track Name,Artist_two_wks,Streams_two_wks,URL_two_wks,Position_one_wk,Artist_one_wk,Streams_one_wk,URL_one_wk,neg_lyric_score,neu_lyric_score,pos_lyric_score,com_lyric_score,neg_twitter_artist_score,neu_twitter_artist_score,pos_twitter_artist_score,com_twitter_artist_score
489,1kMUGCt7XLDc5Q64Vl0H8S,Bellacoso,Residente,5GcWBUX00IPuWVGMIRK1sS,532568,['venezuelan hip hop'],74,0.774,0.851,11,-2.795,0,0.255,0.0651,0.0,0.0568,0.695,180.086,0.851,1kMUGCt7XLDc5Q64Vl0H8S,spotify:track:1kMUGCt7XLDc5Q64Vl0H8S,https://api.spotify.com/v1/tracks/1kMUGCt7XLDc5Q64Vl0H8S,https://api.spotify.com/v1/audio-analysis/1kMUGCt7XLDc5Q64Vl0H8S,257865,4,189,,Bellacoso,,,,108,Residente,6169627,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,0,0,0,0,0,0,0,0
490,67xBtV07CC73eFw7z5oCvU,Do You Remember,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,4509118,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,0.606,0.655,6,-6.328,1,0.402,0.139,0.0,0.103,0.696,159.824,0.655,67xBtV07CC73eFw7z5oCvU,spotify:track:67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/tracks/67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/audio-analysis/67xBtV07CC73eFw7z5oCvU,236686,4,190,,Do You Remember,,,,152,Chance the Rapper,5052724,https://open.spotify.com/track/67xBtV07CC73eFw7z5oCvU,0,0,0,0,0,0,0,0
491,67xBtV07CC73eFw7z5oCvU,Do You Remember,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,4509118,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,0.606,0.655,6,-6.328,1,0.402,0.139,0.0,0.103,0.696,159.824,0.655,67xBtV07CC73eFw7z5oCvU,spotify:track:67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/tracks/67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/audio-analysis/67xBtV07CC73eFw7z5oCvU,236686,4,190,,Do You Remember,,,,152,Chance the Rapper,5052724,https://open.spotify.com/track/67xBtV07CC73eFw7z5oCvU,0,0,0,0,0,0,0,0
492,4Clmg1g8n2yBYG13Z1oSdG,Baila Conmigo (feat. Kelly Ruiz),Dayvi,2TWBei99x2tV70bdYbWdAf,21431,"['circuit', 'guaracha']",72,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,0.972,4Clmg1g8n2yBYG13Z1oSdG,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/tracks/4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/audio-analysis/4Clmg1g8n2yBYG13Z1oSdG,189818,4,191,,Baila Conmigo (feat. Kelly Ruiz),,,,162,Dayvi,4822103,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,0,0,0,0,0,0,0,0
493,4Clmg1g8n2yBYG13Z1oSdG,Baila Conmigo (feat. Kelly Ruiz),Dayvi,2TWBei99x2tV70bdYbWdAf,21431,"['circuit', 'guaracha']",72,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,0.972,4Clmg1g8n2yBYG13Z1oSdG,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/tracks/4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/audio-analysis/4Clmg1g8n2yBYG13Z1oSdG,189818,4,191,,Baila Conmigo (feat. Kelly Ruiz),,,,162,Dayvi,4822103,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,0,0,0,0,0,0,0,0
494,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,Flipp Dinero,2HUwZ0kumzCSlhFcjFZfpp,448549,"['melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",74,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,0.743,14mHfNsSHN0FbLftyjrV9g,spotify:track:14mHfNsSHN0FbLftyjrV9g,https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g,https://api.spotify.com/v1/audio-analysis/14mHfNsSHN0FbLftyjrV9g,195637,4,192,,Leave Me Alone,,,,167,NF,4754698,https://open.spotify.com/track/3EtyEzMpfKSaoVhPunvbRV,0,0,0,0,0,0,0,0
495,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,Flipp Dinero,2HUwZ0kumzCSlhFcjFZfpp,448549,"['melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",74,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,0.743,14mHfNsSHN0FbLftyjrV9g,spotify:track:14mHfNsSHN0FbLftyjrV9g,https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g,https://api.spotify.com/v1/audio-analysis/14mHfNsSHN0FbLftyjrV9g,195637,4,192,,Leave Me Alone,,,,167,NF,4754698,https://open.spotify.com/track/3EtyEzMpfKSaoVhPunvbRV,0,0,0,0,0,0,0,0
496,1g3ErLqysBJ5EIGdYYMWFZ,All Day Long,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,4509118,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,0.792,0.867,2,-3.527,1,0.191,0.0396,0.0,0.143,0.655,123.044,0.867,1g3ErLqysBJ5EIGdYYMWFZ,spotify:track:1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/tracks/1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/audio-analysis/1g3ErLqysBJ5EIGdYYMWFZ,208238,4,193,,All Day Long,,,,172,Chance the Rapper,4674004,https://open.spotify.com/track/1g3ErLqysBJ5EIGdYYMWFZ,0,0,0,0,0,0,0,0
497,1g3ErLqysBJ5EIGdYYMWFZ,All Day Long,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,4509118,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,0.792,0.867,2,-3.527,1,0.191,0.0396,0.0,0.143,0.655,123.044,0.867,1g3ErLqysBJ5EIGdYYMWFZ,spotify:track:1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/tracks/1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/audio-analysis/1g3ErLqysBJ5EIGdYYMWFZ,208238,4,193,,All Day Long,,,,172,Chance the Rapper,4674004,https://open.spotify.com/track/1g3ErLqysBJ5EIGdYYMWFZ,0,0,0,0,0,0,0,0
498,2EEmzqzM70CybVspgM7YRT,La Boca - Remix,Mau y Ricky,2wkoKEfS6dXwThbyTnZWFU,1430810,"['latin', 'latin pop', 'reggaeton']",83,0.691,0.773,11,-3.812,0,0.0355,0.236,0.0,0.329,0.85,92.992,0.773,2EEmzqzM70CybVspgM7YRT,spotify:track:2EEmzqzM70CybVspgM7YRT,https://api.spotify.com/v1/tracks/2EEmzqzM70CybVspgM7YRT,https://api.spotify.com/v1/audio-analysis/2EEmzqzM70CybVspgM7YRT,188468,4,194,,La Boca - Remix,,,,178,Mau y Ricky,4605291,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,0,0,0,0,0,0,0,0
499,2EEmzqzM70CybVspgM7YRT,La Boca - Remix,Mau y Ricky,2wkoKEfS6dXwThbyTnZWFU,1430810,"['latin', 'latin pop', 'reggaeton']",83,0.691,0.773,11,-3.812,0,0.0355,0.236,0.0,0.329,0.85,92.992,0.773,2EEmzqzM70CybVspgM7YRT,spotify:track:2EEmzqzM70CybVspgM7YRT,https://api.spotify.com/v1/tracks/2EEmzqzM70CybVspgM7YRT,https://api.spotify.com/v1/audio-analysis/2EEmzqzM70CybVspgM7YRT,188468,4,194,,La Boca - Remix,,,,178,Mau y Ricky,4605291,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,0,0,0,0,0,0,0,0
500,5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),YBN Cordae,0huGjMyP507tBCARyzSkrv,803087,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",78,0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,0.714,5lw8Mgb4LyhriPIC86gV6e,spotify:track:5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/tracks/5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/audio-analysis/5lw8Mgb4LyhriPIC86gV6e,175828,4,195,,RNP (feat. Anderson .Paak),,,,183,YBN Cordae,4557573,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e,0,0,0,0,0,0,0,0
501,5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),YBN Cordae,0huGjMyP507tBCARyzSkrv,803087,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",78,0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,0.714,5lw8Mgb4LyhriPIC86gV6e,spotify:track:5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/tracks/5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/audio-analysis/5lw8Mgb4LyhriPIC86gV6e,175828,4,195,,RNP (feat. Anderson .Paak),,,,183,YBN Cordae,4557573,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e,0,0,0,0,0,0,0,0
502,660eekzsNZ7sdATvfIsAkR,"Fuego (with Sean Paul & Anitta, feat. Tainy)",DJ Snake,540vIaP2JwjQb9dm3aArA4,6087420,['electronic trap'],87,0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,0.859,660eekzsNZ7sdATvfIsAkR,spotify:track:660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/tracks/660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/audio-analysis/660eekzsNZ7sdATvfIsAkR,195429,4,197,,"Fuego (with Sean Paul & Anitta, feat. Tainy)",,,,191,DJ Snake,4426272,https://open.spotify.com/track/660eekzsNZ7sdATvfIsAkR,0,0,0,0,0,0,0,0
503,660eekzsNZ7sdATvfIsAkR,"Fuego (with Sean Paul & Anitta, feat. Tainy)",DJ Snake,540vIaP2JwjQb9dm3aArA4,6087420,['electronic trap'],87,0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,0.859,660eekzsNZ7sdATvfIsAkR,spotify:track:660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/tracks/660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/audio-analysis/660eekzsNZ7sdATvfIsAkR,195429,4,197,,"Fuego (with Sean Paul & Anitta, feat. Tainy)",,,,191,DJ Snake,4426272,https://open.spotify.com/track/660eekzsNZ7sdATvfIsAkR,0,0,0,0,0,0,0,0
504,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,4757173,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",84,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,0.264,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,198,,All of Me,,,,195,John Legend,4406811,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0,0,0,0,0,0,0,0
505,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,4757173,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",84,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,0.264,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,197,,All of Me,,,,192,John Legend,4437914,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0,0,0,0,0,0,0,0
506,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,4757173,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",84,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,0.264,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,195,,All of Me,,,,194,John Legend,4491817,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0,0,0,0,0,0,0,0
507,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,4757173,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",84,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,0.264,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,201,,All of Me,,,,194,John Legend,4327550,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0,0,0,0,0,0,0,0
508,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,4757173,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",84,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,0.264,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,198,,All of Me,,,,195,John Legend,4406811,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0,0,0,0,0,0,0,0
509,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,4757173,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",84,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,0.264,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,197,,All of Me,,,,192,John Legend,4437914,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0,0,0,0,0,0,0,0
510,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,4757173,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",84,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,0.264,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,195,,All of Me,,,,194,John Legend,4491817,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0,0,0,0,0,0,0,0
511,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,4757173,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",84,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,0.264,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,201,,All of Me,,,,194,John Legend,4327550,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0,0,0,0,0,0,0,0
512,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,4897749,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",81,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,0.457,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242187,4,199,,I'm Yours,,,,200,Jason Mraz,4365850,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,0,0,0,0,0,0,0,0
513,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,4897749,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",81,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,0.457,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242187,4,194,,I'm Yours,,,,192,Jason Mraz,4499897,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,0,0,0,0,0,0,0,0
514,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,4897749,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",81,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,0.457,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242187,4,197,,I'm Yours,,,,178,Jason Mraz,4472956,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,0,0,0,0,0,0,0,0
515,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,4897749,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",81,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,0.457,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242187,4,199,,I'm Yours,,,,200,Jason Mraz,4365850,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,0,0,0,0,0,0,0,0
516,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,4897749,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",81,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,0.457,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242187,4,194,,I'm Yours,,,,192,Jason Mraz,4499897,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,0,0,0,0,0,0,0,0
517,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,4897749,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",81,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,0.457,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242187,4,197,,I'm Yours,,,,178,Jason Mraz,4472956,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,0,0,0,0,0,0,0,0
518,2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,2R21vXR83lH98kGeO99Y66,9180951,"['latin', 'reggaeton flow', 'trap latino']",96,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,0.808,2ksOAxtIxY8yElEWw8RhgK,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,301714,4,182,,China,,,,8,Anuel AA,20707036,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,0,0,0,0,0,0,0,0
519,2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,2R21vXR83lH98kGeO99Y66,9180951,"['latin', 'reggaeton flow', 'trap latino']",96,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,0.808,2ksOAxtIxY8yElEWw8RhgK,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,301714,4,182,,China,,,,8,Anuel AA,20707036,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,0,0,0,0,0,0,0,0
520,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,2wY79sveU1sp5g7SokKOiI,10622062,"['pop', 'uk pop']",92,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,0.682,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,183,,How Do You Sleep?,,,,9,Sam Smith,20565888,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,0,0,0,0,0,0,0,0
521,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,2wY79sveU1sp5g7SokKOiI,10622062,"['pop', 'uk pop']",92,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,0.682,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,183,,How Do You Sleep?,,,,9,Sam Smith,20565888,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,0,0,0,0,0,0,0,0
522,7oqftogUN82Q7VNy2TmTJW,MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,6vWDO969PvNqNYHIOW5v0m,20982858,"['dance pop', 'pop', 'r&b']",90,0.608,0.709,7,-6.175,1,0.374,0.119,0.0,0.337,0.709,105.742,0.709,7oqftogUN82Q7VNy2TmTJW,spotify:track:7oqftogUN82Q7VNy2TmTJW,https://api.spotify.com/v1/tracks/7oqftogUN82Q7VNy2TmTJW,https://api.spotify.com/v1/audio-analysis/7oqftogUN82Q7VNy2TmTJW,272069,4,185,,MOOD 4 EVA (feat. Oumou Sangaré),,,,62,Beyoncé,8226052,https://open.spotify.com/track/7oqftogUN82Q7VNy2TmTJW,0,0,0,0,0,0,0,0
523,7oqftogUN82Q7VNy2TmTJW,MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,6vWDO969PvNqNYHIOW5v0m,20982858,"['dance pop', 'pop', 'r&b']",90,0.608,0.709,7,-6.175,1,0.374,0.119,0.0,0.337,0.709,105.742,0.709,7oqftogUN82Q7VNy2TmTJW,spotify:track:7oqftogUN82Q7VNy2TmTJW,https://api.spotify.com/v1/tracks/7oqftogUN82Q7VNy2TmTJW,https://api.spotify.com/v1/audio-analysis/7oqftogUN82Q7VNy2TmTJW,272069,4,185,,MOOD 4 EVA (feat. Oumou Sangaré),,,,62,Beyoncé,8226052,https://open.spotify.com/track/7oqftogUN82Q7VNy2TmTJW,0,0,0,0,0,0,0,0
524,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones and I,2NjfBq1NflQcKSeiDooVjY,283235,['australian pop'],90,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,0.588,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4,186,,Dance Monkey,,,,99,Tones and I,6735680,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,0,0,0,0,0,0,0,0
525,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones and I,2NjfBq1NflQcKSeiDooVjY,283235,['australian pop'],90,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,0.588,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4,186,,Dance Monkey,,,,99,Tones and I,6735680,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,0,0,0,0,0,0,0,0
526,4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,2498400,"['pop', 'post-teen pop']",86,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,0.519,4a6q8CR2hzLk2plDkSxkfD,spotify:track:4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/tracks/4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/audio-analysis/4a6q8CR2hzLk2plDkSxkfD,165714,4,187,,I.F.L.Y.,,,,102,Bazzi,6684078,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0,0,0,0,0,0,0,0,0
