,Track_ID,Track_Name,Artist_Name,Artist_ID,Artist_followers,Artist_genres,Artist_popularity
570,6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),Kehlani,0cGUm45nv7Z6M6qdXYQGTX,2962943,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",85
573,18PergoIrGmRyeYxnaXJN2,Kill This Love,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,9781711,"['k-pop', 'k-pop girl group']",83
574,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
575,09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
577,1E6DEDWDKHoOW0fcFuDghV,Don't Pretend (feat. SAFE),Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
580,46lvmzK8wxAy66tjzXXSh0,Tal Vez,Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,8417991,"['argentine hip hop', 'trap argentino', 'trap latino']",86
581,2vsuel3g4zaLYSOY0mOMbi,Bad Luck,Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
582,0zYqFyhiTj419q56lNsjk0,Don't Know What To Do,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,9781711,"['k-pop', 'k-pop girl group']",83
583,5xIODxqlpUnRVA9ewZUCug,Harami,Samra,6h1s4i4XKIYv4ErDelLDN0,435641,['german hip hop'],84
586,0HEckRWFSknIupbGzavk5d,Hundred,Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
589,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,15328954,"['modern rock', 'rock']",87
590,6hzi3AGB39FjxFqcjgbWs7,Deux frères,PNL,3NH8t45zOTqzlZgBvZRjvB,2487179,"['french hip hop', 'pop urbaine']",79
591,7hzlzoOwCZ4D3Ow5YZK4kj,Insomnia,Daya,6Dd3NScHWwnW6obMFbl1BH,1002547,"['australian pop', 'dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']",78
592,3hYBu3LRhapDItoL2R5aK2,Rebel's Kick It,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,3512515,"['baton rouge rap', 'trap']",91
593,071oURJaZaGzVtM70PTPHS,cOcO MAmA,Dardan,3pjq2pDV9RR6VY55wBjVnp,566023,"['albanian hip hop', 'german hip hop']",73
594,2aG2nLUd8NNI7vFuOLBCe0,Autre monde,PNL,3NH8t45zOTqzlZgBvZRjvB,2487179,"['french hip hop', 'pop urbaine']",79
596,295SxdR1DqunCNwd0U767w,Blanka,PNL,3NH8t45zOTqzlZgBvZRjvB,2487179,"['french hip hop', 'pop urbaine']",79
597,44BgLFzaZ09it1ugjIOJBE,Bling Blaow,Nef The Pharaoh,3DiSC0nSNNWpPy5ZK3mcrz,90168,"['cali rap', 'hyphy', 'west coast trap']",61
598,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96
