,Track_ID,Track_Name,Artist_Name,Artist_ID,Artist_followers,Artist_genres,Artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
409,5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),Lil Baby,5f7VJjfbwm532GiveGC0ZK,3014831,"['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",92,0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,0.578,5nzhL67GpF9szXWg5y509A,spotify:track:5nzhL67GpF9szXWg5y509A,https://api.spotify.com/v1/tracks/5nzhL67GpF9szXWg5y509A,https://api.spotify.com/v1/audio-analysis/5nzhL67GpF9szXWg5y509A,203881,4
410,4E6RdcCWMiHTu7zy1VTNDo,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,1yR65psqiazQpeM79CcGh8,12183379,['sertanejo'],89,0.621,0.743,3,-3.864,1,0.0738,0.281,0.0,0.411,0.581,111.454,0.743,4E6RdcCWMiHTu7zy1VTNDo,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,https://api.spotify.com/v1/tracks/4E6RdcCWMiHTu7zy1VTNDo,https://api.spotify.com/v1/audio-analysis/4E6RdcCWMiHTu7zy1VTNDo,154661,4
411,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,0.498,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4
412,340UVheS8z3ncW9TTUhAbc,Nightmare,Halsey,26VFTg2z8YR0cCuwLzESi2,8469385,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",91,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,0.622,340UVheS8z3ncW9TTUhAbc,spotify:track:340UVheS8z3ncW9TTUhAbc,https://api.spotify.com/v1/tracks/340UVheS8z3ncW9TTUhAbc,https://api.spotify.com/v1/audio-analysis/340UVheS8z3ncW9TTUhAbc,231999,4
413,6VYXuUz1nYMap8gtqeIrQB,I Think I Luv Her,Tyla Yaweh,1MXZ0hsGic96dWRDKwAwdr,76274,"['cali rap', 'melodic rap', 'pop rap', 'trap']",72,0.902,0.608,11,-6.238,1,0.27,0.000456,0.0,0.0621,0.836,84.001,0.608,6VYXuUz1nYMap8gtqeIrQB,spotify:track:6VYXuUz1nYMap8gtqeIrQB,https://api.spotify.com/v1/tracks/6VYXuUz1nYMap8gtqeIrQB,https://api.spotify.com/v1/audio-analysis/6VYXuUz1nYMap8gtqeIrQB,160742,4
414,1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,3klZnJvYGIbWritVwQD434,56375,['dutch pop'],64,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,0.329,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3
415,5QvBXUm5MglLJ3iBfTX2Wo,RUNNING OUT OF TIME,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,0.391,5QvBXUm5MglLJ3iBfTX2Wo,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/tracks/5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/audio-analysis/5QvBXUm5MglLJ3iBfTX2Wo,177227,4
416,2kkcJ8tSDV42LdWcPjy6We,Wieder Lila,Samra,6h1s4i4XKIYv4ErDelLDN0,435641,['german hip hop'],84,0.656,0.756,2,-4.026,0,0.3,0.435,0.0,0.0934,0.645,168.031,0.756,2kkcJ8tSDV42LdWcPjy6We,spotify:track:2kkcJ8tSDV42LdWcPjy6We,https://api.spotify.com/v1/tracks/2kkcJ8tSDV42LdWcPjy6We,https://api.spotify.com/v1/audio-analysis/2kkcJ8tSDV42LdWcPjy6We,188057,4
417,51RN0kzWd7xeR4th5HsEtW,IGOR'S THEME,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.467,0.672,10,-7.371,0,0.377,0.00559,0.243,0.607,0.0648,163.1,0.672,51RN0kzWd7xeR4th5HsEtW,spotify:track:51RN0kzWd7xeR4th5HsEtW,https://api.spotify.com/v1/tracks/51RN0kzWd7xeR4th5HsEtW,https://api.spotify.com/v1/audio-analysis/51RN0kzWd7xeR4th5HsEtW,200693,4
418,0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,0.73,0fv2KH6hac06J86hBUTcSf,spotify:track:0fv2KH6hac06J86hBUTcSf,https://api.spotify.com/v1/tracks/0fv2KH6hac06J86hBUTcSf,https://api.spotify.com/v1/audio-analysis/0fv2KH6hac06J86hBUTcSf,195320,4
419,1nXZnTALNXiPlvXotqHm66,A BOY IS A GUN*,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.417,0.689,2,-8.302,0,0.178,0.575,0.0,0.496,0.505,79.568,0.689,1nXZnTALNXiPlvXotqHm66,spotify:track:1nXZnTALNXiPlvXotqHm66,https://api.spotify.com/v1/tracks/1nXZnTALNXiPlvXotqHm66,https://api.spotify.com/v1/audio-analysis/1nXZnTALNXiPlvXotqHm66,210253,4
420,0BnTBAGmr9FtYwkZrwKhwS,Just Us (feat. SZA),DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,0.639,0.859,9,-2.758,0,0.147,0.135,0.0,0.129,0.566,93.132,0.859,0BnTBAGmr9FtYwkZrwKhwS,spotify:track:0BnTBAGmr9FtYwkZrwKhwS,https://api.spotify.com/v1/tracks/0BnTBAGmr9FtYwkZrwKhwS,https://api.spotify.com/v1/audio-analysis/0BnTBAGmr9FtYwkZrwKhwS,221379,4
421,6bOkaEXc5CopinGazSLokx,WHAT'S GOOD,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.458,0.909,1,-6.553,1,0.487,0.0567,4.26e-06,0.11,0.449,118.227,0.909,6bOkaEXc5CopinGazSLokx,spotify:track:6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/tracks/6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/audio-analysis/6bOkaEXc5CopinGazSLokx,205627,4
422,0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,8923542,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",86,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049,0.605,0mjAU3yKR1QnXnHtjGJqTM,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/audio-analysis/0mjAU3yKR1QnXnHtjGJqTM,158900,4
423,4szQkW1CDHqbRZGltXJdd3,Soldi,Mahmood,06nvjg4wBANK6DCHjqtPNd,389930,['italian arena pop'],76,0.729,0.589,3,-9.871,0,0.0483,0.0361,0.0,0.305,0.349,95.065,0.589,4szQkW1CDHqbRZGltXJdd3,spotify:track:4szQkW1CDHqbRZGltXJdd3,https://api.spotify.com/v1/tracks/4szQkW1CDHqbRZGltXJdd3,https://api.spotify.com/v1/audio-analysis/4szQkW1CDHqbRZGltXJdd3,195133,4
424,0b6UoVjUzFyZNpHI0aAhKt,Celebrate (feat. Travis Scott & Post Malone),DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,0.362,0.714,9,-3.07,0,0.0835,0.269,0.0,0.21,0.309,67.4,0.714,0b6UoVjUzFyZNpHI0aAhKt,spotify:track:0b6UoVjUzFyZNpHI0aAhKt,https://api.spotify.com/v1/tracks/0b6UoVjUzFyZNpHI0aAhKt,https://api.spotify.com/v1/audio-analysis/0b6UoVjUzFyZNpHI0aAhKt,206499,4
425,0wEC0GNF74lAqrEFZJMl1m,PUPPET,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.508,0.557,8,-8.967,0,0.0478,0.00235,0.0134,0.588,0.199,77.572,0.557,0wEC0GNF74lAqrEFZJMl1m,spotify:track:0wEC0GNF74lAqrEFZJMl1m,https://api.spotify.com/v1/tracks/0wEC0GNF74lAqrEFZJMl1m,https://api.spotify.com/v1/audio-analysis/0wEC0GNF74lAqrEFZJMl1m,179013,4
426,7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,1r4hJ1h58CWwUQe3MxPuau,17708067,"['latin', 'reggaeton']",92,0.777,0.712,10,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,0.712,7KbF6AdprOXEEHlsq11Z6d,spotify:track:7KbF6AdprOXEEHlsq11Z6d,https://api.spotify.com/v1/tracks/7KbF6AdprOXEEHlsq11Z6d,https://api.spotify.com/v1/audio-analysis/7KbF6AdprOXEEHlsq11Z6d,175733,4
427,1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU","Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,0.492,1hz7SRTGUNAtIQ46qiNv2p,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,https://api.spotify.com/v1/tracks/1hz7SRTGUNAtIQ46qiNv2p,https://api.spotify.com/v1/audio-analysis/1hz7SRTGUNAtIQ46qiNv2p,375387,4
428,1Hd2XLitkt1PYCWSbfF5qV,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,0.861,0.666,8,-5.18,0,0.343,0.00218,0.0,0.272,0.853,145.041,0.666,1Hd2XLitkt1PYCWSbfF5qV,spotify:track:1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/tracks/1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/audio-analysis/1Hd2XLitkt1PYCWSbfF5qV,202625,4
429,6O10oTtZIZ4DkkUqyfCbrR,Higher (feat. Nipsey Hussle & John Legend),DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,0.351,0.956,7,-1.996,1,0.245,0.0949,0.0,0.226,0.446,83.655,0.956,6O10oTtZIZ4DkkUqyfCbrR,spotify:track:6O10oTtZIZ4DkkUqyfCbrR,https://api.spotify.com/v1/tracks/6O10oTtZIZ4DkkUqyfCbrR,https://api.spotify.com/v1/audio-analysis/6O10oTtZIZ4DkkUqyfCbrR,176875,4
430,5TxRUOsGeWeRl3xOML59Ai,ARE WE STILL FRIENDS?,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.216,0.497,10,-8.025,1,0.0371,0.128,2.39e-06,0.111,0.313,187.308,0.497,5TxRUOsGeWeRl3xOML59Ai,spotify:track:5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/tracks/5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/audio-analysis/5TxRUOsGeWeRl3xOML59Ai,265480,3
431,5A0M6B0RBSXSNWv0wcppZ9,I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,3517995,"['hip hop', 'pop rap', 'rap']",86,0.638,0.522,8,-9.814,1,0.0932,0.352,0.0663,0.165,0.584,142.952,0.522,5A0M6B0RBSXSNWv0wcppZ9,spotify:track:5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/tracks/5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/audio-analysis/5A0M6B0RBSXSNWv0wcppZ9,161200,4
432,3H9GDhVVTlmFQSmpt51qiP,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,8417991,"['argentine hip hop', 'trap argentino', 'trap latino']",86,0.86,0.697,1,-4.727,1,0.0718,0.102,0.0,0.159,0.586,129.978,0.697,3H9GDhVVTlmFQSmpt51qiP,spotify:track:3H9GDhVVTlmFQSmpt51qiP,https://api.spotify.com/v1/tracks/3H9GDhVVTlmFQSmpt51qiP,https://api.spotify.com/v1/audio-analysis/3H9GDhVVTlmFQSmpt51qiP,268794,4
433,6Dq8FZrvx9S28iyaKSwn9x,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4313137,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,0.614,0.685,10,-3.684,1,0.147,0.0133,0.0,0.313,0.61,94.9,0.685,6Dq8FZrvx9S28iyaKSwn9x,spotify:track:6Dq8FZrvx9S28iyaKSwn9x,https://api.spotify.com/v1/tracks/6Dq8FZrvx9S28iyaKSwn9x,https://api.spotify.com/v1/audio-analysis/6Dq8FZrvx9S28iyaKSwn9x,255102,4
434,2tOOcDDYkh0PSjr6GwPEAJ,Love Me Less (feat. Quinn XCII),MAX,1bqxdqvUtPWZri43cKHac8,363782,"['dance pop', 'indie poptimism', 'pop', 'pop rap', 'post-teen pop', 'viral pop']",77,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,0.856,2tOOcDDYkh0PSjr6GwPEAJ,spotify:track:2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/tracks/2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/audio-analysis/2tOOcDDYkh0PSjr6GwPEAJ,177670,4
435,5mpUKTdskZea0gStWzeHUZ,Unsainted,Slipknot,05fG473iIaoy82BF1aGhL8,5176509,"['alternative metal', 'nu metal', 'rap metal']",83,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,0.946,5mpUKTdskZea0gStWzeHUZ,spotify:track:5mpUKTdskZea0gStWzeHUZ,https://api.spotify.com/v1/tracks/5mpUKTdskZea0gStWzeHUZ,https://api.spotify.com/v1/audio-analysis/5mpUKTdskZea0gStWzeHUZ,260773,4
436,1T8IRUJBga0JXioJZvxjBR,DEUTSCHLAND,Rammstein,6wWVKhxIU2cEi0K81v7HvP,3656059,"['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'nu metal']",83,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,0.895,1T8IRUJBga0JXioJZvxjBR,spotify:track:1T8IRUJBga0JXioJZvxjBR,https://api.spotify.com/v1/tracks/1T8IRUJBga0JXioJZvxjBR,https://api.spotify.com/v1/audio-analysis/1T8IRUJBga0JXioJZvxjBR,322340,4
437,1FuJKBi6XdFyf8Yzmck468,Letzte Träne,Kontra K,4lDiJcOJ2GLCK6p9q5BgfK,1326981,"['christlicher rap', 'german hip hop']",77,0.705,0.919,8,-5.087,0,0.244,0.435,1.38e-05,0.168,0.607,134.029,0.919,1FuJKBi6XdFyf8Yzmck468,spotify:track:1FuJKBi6XdFyf8Yzmck468,https://api.spotify.com/v1/tracks/1FuJKBi6XdFyf8Yzmck468,https://api.spotify.com/v1/audio-analysis/1FuJKBi6XdFyf8Yzmck468,175922,4
438,0yFvWTLs3iIwDbc91noXGT,GRoCERIES,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,4509118,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,0.906,0.596,0,-5.88,0,0.243,0.0578,0.0,0.109,0.701,144.038,0.596,0yFvWTLs3iIwDbc91noXGT,spotify:track:0yFvWTLs3iIwDbc91noXGT,https://api.spotify.com/v1/tracks/0yFvWTLs3iIwDbc91noXGT,https://api.spotify.com/v1/audio-analysis/0yFvWTLs3iIwDbc91noXGT,226846,4
439,7MqL7uh6zGd8x0B9srz3r0,Gib Gas,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,1184244,"['german cloud rap', 'german hip hop']",83,0.675,0.852,8,-4.529,1,0.0958,0.0712,0.179,0.667,0.277,74.996,0.852,7MqL7uh6zGd8x0B9srz3r0,spotify:track:7MqL7uh6zGd8x0B9srz3r0,https://api.spotify.com/v1/tracks/7MqL7uh6zGd8x0B9srz3r0,https://api.spotify.com/v1/audio-analysis/7MqL7uh6zGd8x0B9srz3r0,173200,4
440,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,54933328,"['pop', 'uk pop']",97,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,0.675,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4
441,6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,21866595,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",93,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,0.809,6LsAAHotRLMOHfCsSfYCsz,spotify:track:6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,190800,4
442,7M2tXmeS15NAzEn7ABFeBg,Homicide (feat. Eminem),Logic,4xRYI6VqpkE3UwrDrAZL8L,4234420,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",87,0.694,0.759,10,-5.667,0,0.398,0.137,0.0,0.167,0.77,140.055,0.759,7M2tXmeS15NAzEn7ABFeBg,spotify:track:7M2tXmeS15NAzEn7ABFeBg,https://api.spotify.com/v1/tracks/7M2tXmeS15NAzEn7ABFeBg,https://api.spotify.com/v1/audio-analysis/7M2tXmeS15NAzEn7ABFeBg,245387,4
443,3a1Zmq0P1E6W80x8EOcVNP,Tough (feat. Noah Kahan),Quinn XCII,3ApUX1o6oSz321MMECyIYd,397117,"['electropop', 'indie pop rap', 'pop', 'pop rap']",78,0.729,0.57,10,-7.047,1,0.0554,0.388,0.0,0.111,0.687,93.125,0.57,3a1Zmq0P1E6W80x8EOcVNP,spotify:track:3a1Zmq0P1E6W80x8EOcVNP,https://api.spotify.com/v1/tracks/3a1Zmq0P1E6W80x8EOcVNP,https://api.spotify.com/v1/audio-analysis/3a1Zmq0P1E6W80x8EOcVNP,178133,4
444,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,16487066,"['electropop', 'pop']",97,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,0.296,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4
445,2emP5oaNH6cwFsugIPqVau,Nautilus,Bob James,6ryjbFyWBZho9KGXqKZdqQ,60982,"['jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz']",51,0.499,0.532,9,-14.182,0,0.0283,0.0405,0.00896,0.152,0.761,98.382,0.532,2emP5oaNH6cwFsugIPqVau,spotify:track:2emP5oaNH6cwFsugIPqVau,https://api.spotify.com/v1/tracks/2emP5oaNH6cwFsugIPqVau,https://api.spotify.com/v1/audio-analysis/2emP5oaNH6cwFsugIPqVau,305667,4
446,1SSzM044DUbVpYNNHWIhYJ,Vermissen (feat. Henning May),Juju,4sg4no0TXdsrM1s4SVUwNF,192132,"['german hip hop', 'german pop']",73,0.718,0.667,9,-5.008,0,0.0551,0.169,0.0,0.0674,0.48,89.029,0.667,1SSzM044DUbVpYNNHWIhYJ,spotify:track:1SSzM044DUbVpYNNHWIhYJ,https://api.spotify.com/v1/tracks/1SSzM044DUbVpYNNHWIhYJ,https://api.spotify.com/v1/audio-analysis/1SSzM044DUbVpYNNHWIhYJ,161882,4
447,1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,5ZsFI1h6hIdQRw2ti0hz81,9909677,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",87,0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508,0.414,1iWHabUgUuuKLBa0TzTHfk,spotify:track:1iWHabUgUuuKLBa0TzTHfk,https://api.spotify.com/v1/tracks/1iWHabUgUuuKLBa0TzTHfk,https://api.spotify.com/v1/audio-analysis/1iWHabUgUuuKLBa0TzTHfk,242956,4
448,4YhN72dRYL2Z3MsaKyT7rS,Stay (Don't Go Away) [feat. Raye],David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,20468693,"['dance pop', 'edm', 'pop']",90,0.669,0.797,9,-5.68,0,0.0624,0.259,0.0,0.199,0.552,119.865,0.797,4YhN72dRYL2Z3MsaKyT7rS,spotify:track:4YhN72dRYL2Z3MsaKyT7rS,https://api.spotify.com/v1/tracks/4YhN72dRYL2Z3MsaKyT7rS,https://api.spotify.com/v1/audio-analysis/4YhN72dRYL2Z3MsaKyT7rS,185943,4
449,3SZqA7rQvROJsCbUu2v0xa,Go Loko,YG,0A0FS04o6zMoto8OKPsDwY,1963409,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,0.88,0.67,2,-5.188,1,0.0429,0.299,5.08e-06,0.0677,0.142,100.995,0.67,3SZqA7rQvROJsCbUu2v0xa,spotify:track:3SZqA7rQvROJsCbUu2v0xa,https://api.spotify.com/v1/tracks/3SZqA7rQvROJsCbUu2v0xa,https://api.spotify.com/v1/audio-analysis/3SZqA7rQvROJsCbUu2v0xa,299227,4
450,2FzgbCcszptrQpdJOr2Soi,Icy (feat. Gucci Mane),Logic,4xRYI6VqpkE3UwrDrAZL8L,4234420,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",87,0.827,0.522,7,-4.866,1,0.0845,0.163,1.19e-06,0.109,0.477,151.99,0.522,2FzgbCcszptrQpdJOr2Soi,spotify:track:2FzgbCcszptrQpdJOr2Soi,https://api.spotify.com/v1/tracks/2FzgbCcszptrQpdJOr2Soi,https://api.spotify.com/v1/audio-analysis/2FzgbCcszptrQpdJOr2Soi,265267,4
451,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,5020405,"['dance pop', 'pop', 'post-teen pop']",81,0.663,0.708,8,-4.154,1,0.0473,0.0337,0.0,0.0841,0.742,103.073,0.708,5Gu0PDLN4YJeW75PpBSg9p,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,174800,4
452,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,4383835,"['dance pop', 'pop', 'post-teen pop']",87,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,0.783,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870,4
453,15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,James Arthur,4IWBUUAFIplrNtaOHcJPRM,5027383,"['pop', 'post-teen pop', 'talent show', 'uk pop']",87,0.296,0.351,6,-9.538,1,0.0351,0.823,1.5e-06,0.11,0.19,177.596,0.351,15xWRPHQMeqgdkGzInx3PY,spotify:track:15xWRPHQMeqgdkGzInx3PY,https://api.spotify.com/v1/tracks/15xWRPHQMeqgdkGzInx3PY,https://api.spotify.com/v1/audio-analysis/15xWRPHQMeqgdkGzInx3PY,212720,3
454,5lwVd35Zg6DJ4qibVMq99H,Date La Vuelta,Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,7566936,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",83,0.747,0.825,6,-2.903,1,0.0566,0.0487,0.0,0.107,0.866,94.006,0.825,5lwVd35Zg6DJ4qibVMq99H,spotify:track:5lwVd35Zg6DJ4qibVMq99H,https://api.spotify.com/v1/tracks/5lwVd35Zg6DJ4qibVMq99H,https://api.spotify.com/v1/audio-analysis/5lwVd35Zg6DJ4qibVMq99H,219773,4
455,4p28KkjAQ16J3yF8PQHJVg,COMMANDO (feat. G-Eazy),Logic,4xRYI6VqpkE3UwrDrAZL8L,4234420,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",87,0.845,0.486,8,-6.473,1,0.313,0.135,0.0,0.104,0.142,77.028,0.486,4p28KkjAQ16J3yF8PQHJVg,spotify:track:4p28KkjAQ16J3yF8PQHJVg,https://api.spotify.com/v1/tracks/4p28KkjAQ16J3yF8PQHJVg,https://api.spotify.com/v1/audio-analysis/4p28KkjAQ16J3yF8PQHJVg,211933,4
456,3PYx9Wte3jwb48V0wArMOy,Keanu Reeves,Logic,4xRYI6VqpkE3UwrDrAZL8L,4234420,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",87,0.712,0.891,2,-6.457,1,0.24,0.0557,0.0,0.134,0.799,170.13,0.891,3PYx9Wte3jwb48V0wArMOy,spotify:track:3PYx9Wte3jwb48V0wArMOy,https://api.spotify.com/v1/tracks/3PYx9Wte3jwb48V0wArMOy,https://api.spotify.com/v1/audio-analysis/3PYx9Wte3jwb48V0wArMOy,225920,4
